leaf_parent,pctOfApps.x,company,pctOfApps.y,country
Pushwoosh,0.0011520914299758829,Pushwoosh,0.0011520914299758829,NA
Gigya,0.0010752853346441573,Gigya,0.0010752853346441573,US
NetIQ,0.0010599241155778124,Webtrends,0.0010599241155778124,US
NetIQ,0.0010599241155778124,Webtrends,0.0010599241155778124,NA
Sina,0.0010292016774451221,Weibo,7.066160770518748e-4,CN
Sina,0.0010292016774451221,Sina,6.912548579855297e-4,CN
Branch,9.984792393124319e-4,Branch,9.984792393124319e-4,NA
Apteligent,7.987833914499454e-4,Apteligent,7.987833914499454e-4,NA
Daum,7.834221723836003e-4,Daum,7.834221723836003e-4,NA
Adjust,7.680609533172552e-4,Adjust,7.680609533172552e-4,NA
RNTS Media,7.526997342509102e-4,Fyber,7.526997342509102e-4,NA
Krxd,6.144487626538042e-4,Krxd,6.144487626538042e-4,NA
Bugsnag,5.83726324521114e-4,Bugsnag,5.83726324521114e-4,NA
Tapjoy,5.83726324521114e-4,Tapjoy,5.83726324521114e-4,NA
NetEase,5.530038863884238e-4,Netease,5.530038863884238e-4,CN
imgur,5.376426673220786e-4,Imgur,5.376426673220786e-4,NA
Integral Ad Science,5.222814482557336e-4,Integral Ad Science,5.222814482557336e-4,US
Cheetahmobile,4.915590101230434e-4,Cheetahmobile,4.915590101230434e-4,NA
Mocomplex,4.915590101230434e-4,Mocomplex,4.915590101230434e-4,NA
Tune,4.915590101230434e-4,Tune,4.915590101230434e-4,NA
International Business Machines,4.6083657199035314e-4,Weather Underground,3.6866925759228254e-4,US
International Business Machines,4.6083657199035314e-4,International Business Machines,9.216731439807063e-5,US
Impact Radius,4.3011413385766296e-4,Forensiq,4.3011413385766296e-4,NA
Sohu,3.993916957249727e-4,Sohu,3.993916957249727e-4,CN
BBC,3.840304766586276e-4,Bbc,3.840304766586276e-4,NA
Wikimedia,3.840304766586276e-4,Wikimedia,3.840304766586276e-4,NA
Hyprmx,3.6866925759228254e-4,Hyprmx,3.6866925759228254e-4,NA
Mozilla,3.6866925759228254e-4,Mozilla,3.6866925759228254e-4,US
China InterActive,3.533080385259374e-4,Ren Ren,3.533080385259374e-4,CN
Evernote,3.533080385259374e-4,Evernote,3.533080385259374e-4,NA
OpenX,3.072243813269021e-4,Openx,3.072243813269021e-4,US
INFOnline,2.765019431942119e-4,Infonline,2.765019431942119e-4,DE
Rambler,2.457795050615217e-4,Rambler,2.457795050615217e-4,NA
Samsung,2.3041828599517657e-4,Adgear,1.5361219066345106e-4,CA
Samsung,2.3041828599517657e-4,Samsung,7.680609533172553e-5,KR
Sogou,1.9969584786248636e-4,Sogou,1.9969584786248636e-4,CN
Uber,1.9969584786248636e-4,Uber,1.9969584786248636e-4,NA
Jumptap,1.5361219066345106e-4,Jumptap,1.5361219066345106e-4,NA
Mediametrie,1.3825097159710594e-4,Mediametrie,1.3825097159710594e-4,NA
Mologiq,1.3825097159710594e-4,Mologiq,1.3825097159710594e-4,NA
Aerserv,1.2288975253076085e-4,Aerserv,1.2288975253076085e-4,NA
Appboy,1.2288975253076085e-4,Appboy,1.2288975253076085e-4,NA
Longtail Ad Solutions,1.2288975253076085e-4,Longtail Ad Solutions,1.2288975253076085e-4,NA
Youku Tudou,1.2288975253076085e-4,Youku Tudou,1.2288975253076085e-4,CN
Ebay,1.0752853346441574e-4,Ebay,1.0752853346441574e-4,NA
Gemius,1.0752853346441574e-4,Gemius,1.0752853346441574e-4,PL
Swrve,1.0752853346441574e-4,Swrve,1.0752853346441574e-4,NA
Tapsense,1.0752853346441574e-4,Tapsense,1.0752853346441574e-4,NA
Hichina,9.216731439807063e-5,Hichina,9.216731439807063e-5,NA
Tnkfactory,9.216731439807063e-5,Tnkfactory,9.216731439807063e-5,NA
Adform,7.680609533172553e-5,Adform,7.680609533172553e-5,NA
AdForm,7.680609533172553e-5,Adform,7.680609533172553e-5,DK
Mailchimp,7.680609533172553e-5,Mailchimp,7.680609533172553e-5,NA
AppNexus,6.144487626538042e-5,Appnexus,6.144487626538042e-5,US
iResearch Consulting Group,6.144487626538042e-5,Iresearch Consulting Group,6.144487626538042e-5,CN
RhythmOne,6.144487626538042e-5,Radium One,6.144487626538042e-5,US
Xiaomi,6.144487626538042e-5,Xiaomi,6.144487626538042e-5,NA
Yieldex,6.144487626538042e-5,Appnexus,6.144487626538042e-5,NA
7digital,4.608365719903532e-5,7Static,4.608365719903532e-5,NA
Apsalar,4.608365719903532e-5,Apsalar,4.608365719903532e-5,NA
Accuweather,3.072243813269021e-5,Accuweather,3.072243813269021e-5,US
Adstir,3.072243813269021e-5,Adstir,3.072243813269021e-5,NA
Amung,3.072243813269021e-5,Amung,3.072243813269021e-5,NA
CBS Corporation,3.072243813269021e-5,Cbs Corporation,3.072243813269021e-5,US
Chartbeat,3.072243813269021e-5,Chartbeat,3.072243813269021e-5,US
Condé Nast,3.072243813269021e-5,Reddit,3.072243813269021e-5,NA
Cxense Asa,3.072243813269021e-5,Cxense Asa,3.072243813269021e-5,NA
Fout,3.072243813269021e-5,Fout,3.072243813269021e-5,NA
Gfk,3.072243813269021e-5,Gfk,3.072243813269021e-5,NA
I-Mobile,3.072243813269021e-5,I-Mobile,3.072243813269021e-5,NA
Igaworks,3.072243813269021e-5,Igaworks,3.072243813269021e-5,NA
JD.com,3.072243813269021e-5,Jd.com,3.072243813269021e-5,CN
Jquery,3.072243813269021e-5,Jquery,3.072243813269021e-5,NA
Microsoft-Azure,3.072243813269021e-5,Microsoft-Azure,3.072243813269021e-5,NA
Nielsen Online,3.072243813269021e-5,Nielsen Online,3.072243813269021e-5,US
Pingstart,3.072243813269021e-5,Pingstart,3.072243813269021e-5,NA
Rackspace Us,3.072243813269021e-5,Rackspace Us,3.072243813269021e-5,NA
Tradedoubler,3.072243813269021e-5,Tradedoubler,3.072243813269021e-5,SE
360,1.5361219066345106e-5,360,1.5361219066345106e-5,CN
AdChina,1.5361219066345106e-5,Adchina,1.5361219066345106e-5,CN
Adition,1.5361219066345106e-5,Adition,1.5361219066345106e-5,NA
Blinkx,1.5361219066345106e-5,Blinkx,1.5361219066345106e-5,US
Comcast,1.5361219066345106e-5,Theplatform,1.5361219066345106e-5,NA
Ensighten,1.5361219066345106e-5,Ensighten,1.5361219066345106e-5,US
Esa,1.5361219066345106e-5,Esa,1.5361219066345106e-5,NA
Fabriclondon,1.5361219066345106e-5,Fabriclondon,1.5361219066345106e-5,NA
Haute Secure,1.5361219066345106e-5,Truste,1.5361219066345106e-5,NA
Hubspot,1.5361219066345106e-5,Hubspot,1.5361219066345106e-5,US
Loopme,1.5361219066345106e-5,Loopme,1.5361219066345106e-5,NA
MediaAV,1.5361219066345106e-5,Mediaav,1.5361219066345106e-5,CN
Medialytics,1.5361219066345106e-5,Medialytics,1.5361219066345106e-5,NA
Medium,1.5361219066345106e-5,Medium,1.5361219066345106e-5,NA
Optimizely,1.5361219066345106e-5,Optimizely,1.5361219066345106e-5,US
Otherlevels,1.5361219066345106e-5,Otherlevels,1.5361219066345106e-5,NA
Outfit7,1.5361219066345106e-5,Bee7,1.5361219066345106e-5,NA
Share This,1.5361219066345106e-5,Share This,1.5361219066345106e-5,US
Specific Media,1.5361219066345106e-5,Myspace,1.5361219066345106e-5,NA
Spot X Change,1.5361219066345106e-5,Spot X Change,1.5361219066345106e-5,US
The E.W. Scripps Company,1.5361219066345106e-5,The E.w. Scripps Company,1.5361219066345106e-5,US
Theguardian,1.5361219066345106e-5,Theguardian,1.5361219066345106e-5,NA
TRUSTe,1.5361219066345106e-5,Truste,1.5361219066345106e-5,US
