leaf_parent,pctOfApps.x,company,pctOfApps.y,country
Alphabet,0.8471222818199979,Google,0.840793525746616,US
Alphabet,0.8471222818199979,Doubleclick,0.4828211400807397,US
Alphabet,0.8471222818199979,Google Analytics,0.33818324368537905,US
Alphabet,0.8471222818199979,Admob,0.12440020052997207,NA
Alphabet,0.8471222818199979,Youtube,0.0874680075537982,US
Alphabet,0.8471222818199979,Blogger,0.005540959754539252,US
Alphabet,0.8471222818199979,Firebase,0.0031059529508437713,NA
Alphabet,0.8471222818199979,Alphabet,2.6385522640663107e-5,US
Alphabet,0.8471222818199979,Niantic,7.538720754475173e-6,NA
Facebook,0.3560801667565031,Facebook,0.3551792896263433,US
Facebook,0.3560801667565031,Instagram,0.02317779695963392,NA
Facebook,0.3560801667565031,Liverail,0.0039050573508181397,NA
Facebook,0.3560801667565031,Liverail,0.0039050573508181397,US
Facebook,0.3560801667565031,Lifestreet,2.6385522640663107e-5,NA
Twitter,0.31653203767852633,Twitter,0.27786593892882316,US
Twitter,0.31653203767852633,Crashlytics,0.065666027131856,NA
Twitter,0.31653203767852633,Mopub,0.012453966686392986,NA
Verizon,0.22643678594179353,Yahoo,0.18521129149594606,US
Verizon,0.22643678594179353,Flurry,0.04568464777211955,NA
Verizon,0.22643678594179353,Flickr,0.01934812681636053,US
Verizon,0.22643678594179353,Tumblr,0.009781490178931537,US
Verizon,0.22643678594179353,Verizon,0.0019035269905049812,US
Verizon,0.22643678594179353,Aol,0.0010554209056265241,US
Verizon,0.22643678594179353,Intowow,1.130808113171276e-5,NA
Verizon,0.22643678594179353,Brightroll,7.538720754475173e-6,US
Microsoft,0.19701315883707693,Microsoft,0.19085025462029348,US
Microsoft,0.19701315883707693,Bitstadium,0.007365330177122244,NA
Microsoft,0.19701315883707693,Bing,0.001496436069763322,US
Paypal,0.1906504785202999,Paypal,0.1906504785202999,NA
LinkedIn,0.18928220070336266,Linkedin,0.18928220070336266,US
App-Measurement,0.18681326965627204,App-Measurement,0.18681326965627204,NA
Amazon,0.10953761256252427,Amazon Web Services,0.07827453759371572,US
Amazon,0.10953761256252427,Amazon,0.041319728455278426,US
Amazon,0.10953761256252427,Alexa,4.523232452685104e-5,US
Adobe,0.028194815621737146,Adobe,0.02818727690098267,US
Adobe,0.028194815621737146,Livefyre,7.538720754475173e-6,NA
Alibaba,0.020418625163496008,Alibaba,0.01439895664104758,CN
Alibaba,0.020418625163496008,Umeng,0.00727863488844578,NA
Alibaba,0.020418625163496008,Hichina,6.596380660165777e-4,CN
Yandex,0.017267439888125385,Yandex,0.017267439888125385,RU
Baidu,0.01685281024662925,Baidu,0.01685281024662925,CN
IAC,0.012714052552422379,Vimeo,0.011070611427946792,US
IAC,0.012714052552422379,Tripadvisor,0.0010968838697761377,NA
IAC,0.012714052552422379,Ask.com,5.164023716815494e-4,US
IAC,0.012714052552422379,Dictionary.com,1.5077441508950346e-4,US
IAC,0.012714052552422379,About.com,1.8846801886187933e-5,US
IAC,0.012714052552422379,Iac,1.8846801886187933e-5,US
New Relic,0.0124954296505426,New Relic,0.0124954296505426,US
