leaf_parent,pctOfApps.x,company,pctOfApps.y,country
Loopme,1.8310882157266065e-5,Loopme,1.8310882157266065e-5,UK
Mode Media,1.8310882157266065e-5,Mode Media,1.8310882157266065e-5,US
Teads,1.8310882157266065e-5,Teads,1.8310882157266065e-5,US
The Trade Desk,1.8310882157266065e-5,The Trade Desk,1.8310882157266065e-5,US
Tradedoubler,1.8310882157266065e-5,Tradedoubler,1.8310882157266065e-5,SE
Tube Mogul,1.8310882157266065e-5,Tube Mogul,1.8310882157266065e-5,US
Videology Group,1.8310882157266065e-5,Videology Group,1.8310882157266065e-5,US
Wish,1.8310882157266065e-5,Wish,1.8310882157266065e-5,US
Actua,1.2207254771510709e-5,Govdelivery,1.2207254771510709e-5,US
Adfox,1.2207254771510709e-5,Adfox,1.2207254771510709e-5,RU
Baifendian,1.2207254771510709e-5,Baifendian,1.2207254771510709e-5,CN
Comcast,1.2207254771510709e-5,Stickyads.tv,1.2207254771510709e-5,US
Comcast,1.2207254771510709e-5,Stickyads.tv,1.2207254771510709e-5,US
Ebix,1.2207254771510709e-5,Ebix,1.2207254771510709e-5,US
Gfk,1.2207254771510709e-5,Gfk,1.2207254771510709e-5,US
Iac,1.2207254771510709e-5,Iac,1.2207254771510709e-5,US
Neodata Group,1.2207254771510709e-5,Neodata Group,1.2207254771510709e-5,IT
Otherlevels,1.2207254771510709e-5,Otherlevels,1.2207254771510709e-5,US
Richrelevance,1.2207254771510709e-5,Richrelevance,1.2207254771510709e-5,US
Shanghai 2345 Network Technology,1.2207254771510709e-5,Shanghai 2345 Network Technology,1.2207254771510709e-5,CN
Sharethrough,1.2207254771510709e-5,Sharethrough,1.2207254771510709e-5,US
Spot X Change,1.2207254771510709e-5,Spot X Change,1.2207254771510709e-5,US
The Property Software Group,1.2207254771510709e-5,Zoopla,1.2207254771510709e-5,UK
Vizury,1.2207254771510709e-5,Vizury,1.2207254771510709e-5,IN
Zedo,1.2207254771510709e-5,Zedo,1.2207254771510709e-5,US
Adsame,6.103627385755354e-6,Adsame,6.103627385755354e-6,CN
Adsnative,6.103627385755354e-6,Adsnative,6.103627385755354e-6,US
Appier Inc,6.103627385755354e-6,Appier Inc,6.103627385755354e-6,TW
Chitika,6.103627385755354e-6,Chitika,6.103627385755354e-6,US
Cxense Asa,6.103627385755354e-6,Cxense Asa,6.103627385755354e-6,NO
Dunnhumby,6.103627385755354e-6,"Sociomantic
",6.103627385755354e-6,DK
Encore Media Metrics,6.103627385755354e-6,Flashtalking,6.103627385755354e-6,US
Ensighten,6.103627385755354e-6,Ensighten,6.103627385755354e-6,US
Improve Digital,6.103627385755354e-6,Improve Digital,6.103627385755354e-6,NL
Ipinyou,6.103627385755354e-6,Ipinyou,6.103627385755354e-6,CN
Leanplum,6.103627385755354e-6,Leanplum,6.103627385755354e-6,US
Liftoff,6.103627385755354e-6,Liftoff,6.103627385755354e-6,US
"Manage
",6.103627385755354e-6,"Manage
",6.103627385755354e-6,US
Mediaav,6.103627385755354e-6,Mediaav,6.103627385755354e-6,CN
Mediametrie,6.103627385755354e-6,Mediametrie,6.103627385755354e-6,RO
Monotype Imaging,6.103627385755354e-6,Monotype Imaging,6.103627385755354e-6,US
Nielsen Online,6.103627385755354e-6,Exelate,6.103627385755354e-6,US
Opt,6.103627385755354e-6,Opt,6.103627385755354e-6,JP
Readspeaker,6.103627385755354e-6,Readspeaker,6.103627385755354e-6,NL
Rocketfuel,6.103627385755354e-6,Rocketfuel,6.103627385755354e-6,US
Share This,6.103627385755354e-6,Share This,6.103627385755354e-6,US
Tapsense,6.103627385755354e-6,Tapsense,6.103627385755354e-6,US
The E.w. Scripps Company,6.103627385755354e-6,The E.w. Scripps Company,6.103627385755354e-6,US
Tns,6.103627385755354e-6,Tns,6.103627385755354e-6,RU
Triplelift,6.103627385755354e-6,Triplelift,6.103627385755354e-6,US
Turn,6.103627385755354e-6,Turn,6.103627385755354e-6,US
Zoopla,6.103627385755354e-6,Primelocation,6.103627385755354e-6,UK
