HealthAndLifestyle,-0.28376340141046041
CommunicationAndSocial,-0.23690292758089387
GamesAndEntertainment,-0.28235782482357813
ArtAndPhotography,-0.21717352415026844
ProductivityAndTools,-0.32259414225941446
Music,-0.20041826420355507
News,-0.25891917742706821
Education,-0.1698339069280263
